time,latitude,longitude,elevation,pointxyz,distance,elevation_change,cum_elevation,cum_distance,step_feet,mile_num,gradient_point,gradient_rating
,38.63921,-78.61615,639.489624,"(38.63921, -78.61615, 639.489624)",0.00526036,-0.9907230000000027,300.95770300000004,27.511576829999964,27.7747008,28.0,-10.5,down
,38.63939,-78.61607,634.199585,"(38.63939, -78.61607, 634.199585)",0.01316491,-5.2900390000000925,295.66766399999995,27.524741739999964,69.5107248,28.0,-23.8,bigDown
,38.6394,-78.61606,634.02002,"(38.6394, -78.61606, 634.02002)",0.00087673,-0.17956499999991138,295.48809900000003,27.525618469999966,4.6291344,28.0,-7.4,down
,38.63942,-78.61606,633.298828,"(38.63942, -78.61606, 633.298828)",0.00138187,-0.7211920000000873,294.76690699999995,27.527000339999965,7.2962736,28.0,-22.4,bigDown
,38.63943,-78.61605,633.12085,"(38.63943, -78.61605, 633.12085)",0.00087673,-0.17797799999993913,294.588929,27.527877069999967,4.6291344,28.0,-7.4,down
,38.63958,-78.61601,628.439209,"(38.63958, -78.61601, 628.439209)",0.01058645,-4.681641000000013,289.907288,27.53846351999997,55.896456,28.0,-26.0,bigDown
,38.63964,-78.61599,626.451477,"(38.63964, -78.61599, 626.451477)",0.00428381,-1.987732000000051,287.91955599999994,27.54274732999997,22.6185168,28.0,-25.2,bigDown
,38.63977,-78.61592,622.047485,"(38.63977, -78.61592, 622.047485)",0.00974425,-4.403991999999903,283.51556400000004,27.55249157999997,51.449639999999995,28.0,-26.4,bigDown
,38.6398,-78.6159,620.998352,"(38.6398, -78.6159, 620.998352)",0.00233699,-1.0491330000000971,282.46643099999994,27.55482856999997,12.3393072,28.0,-22.0,bigDown
,38.63988,-78.61582,618.180725,"(38.63988, -78.61582, 618.180725)",0.00701379,-2.817626999999902,279.64880400000004,27.561842359999968,37.0328112,28.0,-22.9,bigDown
,38.63992,-78.61579,616.483521,"(38.63992, -78.61579, 616.483521)",0.00320305,-1.6972040000000561,277.9516,27.565045409999968,16.912104,28.0,-27.6,bigDown
,38.64002,-78.61564,613.068298,"(38.64002, -78.61564, 613.068298)",0.01064288,-3.415222999999969,274.536377,27.575688289999967,56.194406400000005,28.0,-18.8,bigDown
,38.64004,-78.61562,612.335571,"(38.64004, -78.61562, 612.335571)",0.00175344,-0.7327270000000681,273.80364999999995,27.57744172999997,9.2581632,28.0,-19.2,bigDown
,38.64005,-78.61534,614.767029,"(38.64005, -78.61534, 614.767029)",0.01512677,2.4314580000000205,276.23510799999997,27.592568499999967,79.8693456,28.0,9.6,up
,38.64004,-78.61519,616.954163,"(38.64004, -78.61519, 616.954163)",0.0081246,2.1871340000000146,278.422242,27.600693099999965,42.897887999999995,28.0,15.5,bigUp
,38.64005,-78.61513,617.275696,"(38.64005, -78.61513, 617.275696)",0.00331096,0.3215330000000449,278.743775,27.604004059999966,17.4818688,28.0,5.1,up
,38.64007,-78.61496,618.091614,"(38.64007, -78.61496, 618.091614)",0.00927801,0.8159180000000106,279.55969300000004,27.613282069999965,48.9878928,28.0,5.1,up
,38.64017,-78.61485,616.079895,"(38.64017, -78.61485, 616.079895)",0.00910936,-2.0117190000000846,277.54797399999995,27.622391429999965,48.0974208,28.0,-12.8,down
,38.64018,-78.61456,617.98877,"(38.64018, -78.61456, 617.98877)",0.01566587,1.90887500000008,279.45684900000003,27.638057299999964,82.7157936,28.0,7.3,up
,38.64017,-78.61451,618.274475,"(38.64017, -78.61451, 618.274475)",0.00278544,0.2857050000000072,279.74255400000004,27.640842739999965,14.707123200000002,28.0,5.2,up
,38.64008,-78.61428,619.354065,"(38.64008, -78.61428, 619.354065)",0.01388311,1.0795899999999392,280.822144,27.654725849999963,73.3028208,28.0,4.6,flat
,38.64003,-78.61411,617.387817,"(38.64003, -78.61411, 617.387817)",0.0098034,-1.9662479999999505,278.85589600000003,27.664529249999962,51.761952,28.0,-11.7,down
,38.64003,-78.61409,617.103394,"(38.64003, -78.61409, 617.103394)",0.00107936,-0.2844230000000607,278.57147299999997,27.66560860999996,5.6990207999999996,28.0,-10.4,down
,38.63987,-78.61399,613.851135,"(38.63987, -78.61399, 613.851135)",0.01230192,-3.252258999999981,275.319214,27.67791052999996,64.9541376,28.0,-15.6,bigDown
,38.63967,-78.61389,607.445923,"(38.63967, -78.61389, 607.445923)",0.01483514,-6.405212000000006,268.914002,27.692745669999958,78.3295392,28.0,-25.7,bigDown
,38.63947,-78.61388,604.963806,"(38.63947, -78.61388, 604.963806)",0.01382922,-2.4821170000000166,266.43188499999997,27.70657488999996,73.0182816,28.0,-10.7,down
,38.63922,-78.61381,600.722412,"(38.63922, -78.61381, 600.722412)",0.01768164,-4.241394000000014,262.19049099999995,27.72425652999996,93.35905919999999,28.0,-14.4,down
,38.63909,-78.61368,594.797424,"(38.63909, -78.61368, 594.797424)",0.01139745,-5.924987999999985,256.26550299999997,27.73565397999996,60.178536,28.0,-3.450000000000001,flat
,38.63906,-78.61368,595.122375,"(38.63906, -78.61368, 595.122375)",0.0020728,0.3249510000000555,256.590454,27.73772677999996,10.944384000000001,28.0,7.5,up
,38.63894,-78.61366,593.923462,"(38.63894, -78.61366, 593.923462)",0.00836117,-1.1989130000000614,255.39154099999996,27.74608794999996,44.1469776,28.0,-8.3,down
,38.6389,-78.61362,591.92804,"(38.6389, -78.61362, 591.92804)",0.00350691,-1.9954219999999623,253.396119,27.74959485999996,18.5164848,28.0,-10.45,down
,38.6388,-78.61359,590.364075,"(38.6388, -78.61359, 590.364075)",0.0070965,-1.563965000000053,251.83215399999995,27.75669135999996,37.46952,28.0,-12.6,down
,38.63866,-78.61358,586.984192,"(38.63866, -78.61358, 586.984192)",0.00968812,-3.37988299999995,248.452271,27.76637947999996,51.1532736,28.0,-20.4,bigDown
,38.63853,-78.61358,582.800232,"(38.63853, -78.61358, 582.800232)",0.00898214,-4.183959999999956,244.26831100000004,27.77536161999996,47.4256992,28.0,-27.1,bigDown
,38.63841,-78.61365,579.71759,"(38.63841, -78.61365, 579.71759)",0.00911132,-3.082642000000078,241.18566899999996,27.784472939999958,48.1077696,28.0,-19.7,bigDown
,38.6384,-78.61364,579.112183,"(38.6384, -78.61364, 579.112183)",0.00087673,-0.6054070000000138,240.58026199999995,27.78534966999996,4.6291344,28.0,-25.1,bigDown
,38.6382,-78.6135,567.056274,"(38.6382, -78.6135, 567.056274)",0.01574942,-12.055908999999929,228.52435300000002,27.80109908999996,83.1569376,28.0,-3.950000000000003,flat
,38.63804,-78.61353,570.326782,"(38.63804, -78.61353, 570.326782)",0.01117288,3.27050799999995,231.79486099999997,27.81227196999996,58.9928064,28.0,17.2,bigUp
,38.63788,-78.61346,570.696533,"(38.63788, -78.61346, 570.696533)",0.01168264,0.3697510000000648,232.16461200000003,27.82395460999996,61.6843392,28.0,1.9,flat
,38.63776,-78.61336,567.750854,"(38.63776, -78.61336, 567.750854)",0.00989299,-2.945679000000041,229.218933,27.83384759999996,52.234987200000006,28.0,-17.4,bigDown
,38.63777,-78.61335,567.359924,"(38.63777, -78.61335, 567.359924)",0.00087673,-0.39093000000002576,228.82800299999997,27.83472432999996,4.6291344,28.0,-16.2,bigDown
,38.6377,-78.61319,562.41925,"(38.6377, -78.61319, 562.41925)",0.00989735,-4.9406739999999445,223.88732900000002,27.84462167999996,52.258008,28.0,-29.2,bigDown
,38.63773,-78.61313,560.331299,"(38.63773, -78.61313, 560.331299)",0.00384477,-2.087951000000089,221.79937799999993,27.84846644999996,20.3003856,28.0,-29.0,bigDown
,38.63784,-78.61309,558.439697,"(38.63784, -78.61309, 558.439697)",0.00790092,-1.8916019999999207,219.907776,27.856367369999962,41.716857600000004,28.0,-13.8,down
,38.63792,-78.61302,555.959534,"(38.63792, -78.61302, 555.959534)",0.00669516,-2.4801630000000614,217.42761299999995,27.86306252999996,35.350444800000005,28.0,-21.1,bigDown
,38.63794,-78.61301,555.576355,"(38.63794, -78.61301, 555.576355)",0.00148352,-0.3831789999999273,217.04443400000002,27.864546049999962,7.832985600000001,28.0,-11.3,down
,38.63806,-78.61287,551.480652,"(38.63806, -78.61287, 551.480652)",0.01121752,-4.095703000000071,212.94873099999995,27.87576356999996,59.2285056,28.0,-21.5,bigDown
,38.63814,-78.61282,550.319702,"(38.63814, -78.61282, 550.319702)",0.00615099,-1.160949999999957,211.787781,27.88191455999996,32.4772272,28.0,-10.7,down
,38.63817,-78.61282,550.286865,"(38.63817, -78.61282, 550.286865)",0.0020728,-0.03283699999997225,211.75494400000002,27.88398735999996,10.944384000000001,28.0,-0.8,flat
,38.63835,-78.61277,553.775879,"(38.63835, -78.61277, 553.775879)",0.0127262,3.4890139999999974,215.24395800000002,27.89671355999996,67.194336,28.0,16.2,bigUp
,38.63847,-78.61271,555.246521,"(38.63847, -78.61271, 555.246521)",0.00890111,1.470641999999998,216.71460000000002,27.90561466999996,46.9978608,28.0,9.6,up
,38.63851,-78.61265,553.904602,"(38.63851, -78.61265, 553.904602)",0.0042572,-1.3419190000000754,215.37268099999994,27.90987186999996,22.478016,28.0,-17.1,bigDown
,38.63855,-78.61253,551.265686,"(38.63855, -78.61253, 551.265686)",0.00704133,-2.6389159999999947,212.73376499999995,27.91691319999996,37.1782224,28.0,-21.4,bigDown
,38.6386,-78.61239,548.156372,"(38.6386, -78.61239, 548.156372)",0.00830798,-3.1093139999999266,209.62445100000002,27.925221179999962,43.8661344,28.0,-21.6,bigDown
,38.63861,-78.6123,546.498657,"(38.63861, -78.6123, 546.498657)",0.00490609,-1.657715000000053,207.96673599999997,27.93012726999996,25.9041552,28.0,-18.6,bigDown
,38.63867,-78.6122,545.403015,"(38.63867, -78.6122, 545.403015)",0.00680532,-1.095641999999998,206.87109399999997,27.936932589999962,35.9320896,28.0,-9.2,down
,38.63875,-78.61203,542.848083,"(38.63875, -78.61203, 542.848083)",0.01071111,-2.554932000000008,204.31616199999996,27.94764369999996,56.55466079999999,28.0,-14.0,down
,38.63876,-78.61197,541.522522,"(38.63876, -78.61197, 541.522522)",0.00331102,-1.3255609999999933,202.99060099999997,27.950954719999963,17.4821856,28.0,-20.9,bigDown
,38.63884,-78.61191,539.851318,"(38.63884, -78.61191, 539.851318)",0.00640612,-1.6712039999999888,201.31939699999998,27.957360839999964,33.8243136,28.0,-14.8,down
,38.63886,-78.61188,539.027527,"(38.63886, -78.61188, 539.027527)",0.0021286,-0.8237910000000284,200.49560599999995,27.959489439999963,11.239008,28.0,-18.6,bigDown
,38.63885,-78.61185,538.354675,"(38.63885, -78.61185, 538.354675)",0.00176033,-0.6728519999999207,199.82275400000003,27.961249769999963,9.294542400000001,28.0,-17.6,bigDown
,38.63887,-78.61184,537.987,"(38.63887, -78.61184, 537.987)",0.00148352,-0.3676750000000766,199.45507899999996,27.962733289999964,7.832985600000001,28.0,-10.9,down
,38.63892,-78.61178,536.054199,"(38.63892, -78.61178, 536.054199)",0.00473499,-1.9328009999999267,197.52227800000003,27.967468279999963,25.0007472,28.0,-22.4,bigDown
,38.63893,-78.61171,533.970886,"(38.63893, -78.61171, 533.970886)",0.00384047,-2.0833130000000892,195.43896499999994,27.971308749999963,20.2776816,28.0,-29.0,bigDown
,38.63898,-78.61169,532.813782,"(38.63898, -78.61169, 532.813782)",0.00361936,-1.157104000000004,194.28186099999994,27.97492810999996,19.1102208,28.0,-17.0,bigDown
,38.63913,-78.61156,526.159851,"(38.63913, -78.61156, 526.159851)",0.01251542,-6.653930999999943,187.62793,27.98744352999996,66.0814176,28.0,-21.45,bigDown
,38.63922,-78.61151,523.076721,"(38.63922, -78.61151, 523.076721)",0.00677865,-3.083129999999983,184.5448,27.994222179999962,35.791272,28.0,-25.9,bigDown
,38.6393,-78.61135,518.208618,"(38.6393, -78.61135, 518.208618)",0.01025257,-4.868103000000019,179.676697,28.00447474999996,54.1335696,29.0,-27.8,bigDown
,38.63944,-78.6112,520.051147,"(38.63944, -78.6112, 520.051147)",0.01261354,1.8425290000000132,181.519226,28.01708828999996,66.5994912,29.0,8.7,up
,38.63945,-78.61117,520.448547,"(38.63945, -78.61117, 520.448547)",0.00176031,0.3973999999999478,181.91662599999995,28.018848599999963,9.2944368,29.0,10.4,up
,38.63952,-78.61098,523.148315,"(38.63952, -78.61098, 523.148315)",0.01133736,2.699768000000063,184.616394,28.03018595999996,59.8612608,29.0,14.0,up
,38.63953,-78.61097,523.471802,"(38.63953, -78.61097, 523.471802)",0.00087672,0.3234870000000001,184.939881,28.031062679999962,4.6290816,29.0,13.4,up
,38.63918,-78.6109,513.52533,"(38.63918, -78.6109, 513.52533)",0.024476,-9.946471999999972,174.99340900000004,28.055538679999962,129.23328,29.0,-24.6,bigDown
,38.63916,-78.61087,512.983521,"(38.63916, -78.61087, 512.983521)",0.00212859,-0.5418090000000575,174.45159999999998,28.057667269999964,11.238955200000001,29.0,-12.2,down
,38.63909,-78.61081,510.923431,"(38.63909, -78.61081, 510.923431)",0.00582043,-2.0600900000000024,172.39150999999998,28.063487699999964,30.7318704,29.0,-19.9,bigDown
,38.63902,-78.61077,508.951538,"(38.63902, -78.61077, 508.951538)",0.00529644,-1.971892999999966,170.41961700000002,28.068784139999963,27.9652032,29.0,-20.7,bigDown
,38.63881,-78.61069,505.067108,"(38.63881, -78.61069, 505.067108)",0.01513835,-3.884430000000009,166.535187,28.083922489999964,79.930488,29.0,-15.3,bigDown
,38.63874,-78.61062,503.995758,"(38.63874, -78.61062, 503.995758)",0.0061371,-1.0713499999999954,165.463837,28.090059589999964,32.403888,29.0,-9.8,down
,38.63868,-78.61061,505.450897,"(38.63868, -78.61061, 505.450897)",0.00418059,1.4551389999999742,166.918976,28.094240179999964,22.0735152,29.0,18.8,bigUp
,38.63855,-78.61054,506.640045,"(38.63855, -78.61054, 506.640045)",0.00974427,1.1891479999999888,168.10812399999998,28.103984449999963,51.4497456,29.0,7.1,up
,38.63837,-78.61052,508.016693,"(38.63837, -78.61052, 508.016693)",0.01248357,1.3766479999999888,169.48477199999996,28.116468019999964,65.9132496,29.0,6.5,up
,38.63825,-78.61042,506.29425,"(38.63825, -78.61042, 506.29425)",0.00989297,-1.7224429999999984,167.76232899999997,28.126360989999963,52.234881599999994,29.0,-10.2,down
,38.63822,-78.61038,505.828918,"(38.63822, -78.61038, 505.828918)",0.00299279,-0.4653319999999894,167.29699699999998,28.129353779999963,15.8019312,29.0,-8.0,down
,38.63812,-78.61039,505.913788,"(38.63812, -78.61039, 505.913788)",0.00693039,0.08487000000002354,167.381867,28.136284169999964,36.5924592,29.0,0.7,flat
,38.63792,-78.61039,504.542938,"(38.63792, -78.61039, 504.542938)",0.01381868,-1.3708500000000186,166.01101699999998,28.150102849999964,72.9626304,29.0,-5.9,down
,38.63784,-78.61032,503.812164,"(38.63784, -78.61032, 503.812164)",0.00669516,-0.7307739999999967,165.28024299999998,28.156798009999964,35.350444800000005,29.0,-6.2,down
,38.63774,-78.61027,503.631409,"(38.63774, -78.61027, 503.631409)",0.0074176,-0.18075499999997646,165.099488,28.164215609999964,39.164927999999996,29.0,-1.4,flat
,38.63756,-78.61009,502.440643,"(38.63756, -78.61009, 502.440643)",0.0157812,-1.1907659999999964,163.908722,28.179996809999963,83.32473599999999,29.0,-4.5,flat
,38.63756,-78.61003,501.23764,"(38.63756, -78.61003, 501.23764)",0.00323818,-1.2030030000000238,162.705719,28.183234989999963,17.097590399999998,29.0,-19.4,bigDown
,38.63753,-78.60982,497.107086,"(38.63753, -78.60982, 497.107086)",0.01152162,-4.130554000000018,158.57516499999997,28.194756609999963,60.8341536,29.0,-21.1,bigDown
,38.63747,-78.60967,494.157227,"(38.63747, -78.60967, 494.157227)",0.00909519,-2.9498590000000036,155.62530599999997,28.203851799999963,48.0226032,29.0,-18.9,bigDown
,38.63746,-78.60954,491.495667,"(38.63746, -78.60954, 491.495667)",0.00705,-2.6615599999999517,152.96374600000001,28.210901799999963,37.224,29.0,-21.6,bigDown
,38.63746,-78.60945,489.990631,"(38.63746, -78.60945, 489.990631)",0.00485728,-1.5050360000000182,151.45871,28.215759079999962,25.6464384,29.0,-17.1,bigDown
,38.63751,-78.60908,484.419556,"(38.63751, -78.60908, 484.419556)",0.02026542,-5.5710750000000075,145.887635,28.236024499999964,107.0014176,29.0,-16.6,bigDown
,38.6374,-78.60908,486.004333,"(38.6374, -78.60908, 486.004333)",0.00760028,1.5847769999999741,147.47241199999996,28.243624779999962,40.1294784,29.0,12.0,up
,38.63722,-78.60917,488.552124,"(38.63722, -78.60917, 488.552124)",0.01335169,2.547791000000018,150.02020299999998,28.256976469999962,70.4969232,29.0,11.3,up
,38.63721,-78.60918,488.732269,"(38.63721, -78.60918, 488.732269)",0.00087674,0.1801449999999818,150.20034799999996,28.25785320999996,4.6291872,29.0,7.5,up
,38.63697,-78.60914,489.212158,"(38.63697, -78.60914, 489.212158)",0.01672235,0.4798890000000142,150.68023699999998,28.27457555999996,88.294008,29.0,1.7,flat
,38.6369,-78.6091,488.780365,"(38.6369, -78.6091, 488.780365)",0.00529647,-0.43179299999997056,150.248444,28.27987202999996,27.9653616,29.0,-4.5,flat
,38.63682,-78.60906,488.347656,"(38.63682, -78.60906, 488.347656)",0.00593409,-0.4327090000000453,149.81573499999996,28.28580611999996,31.3319952,29.0,-4.1,flat
,38.63682,-78.60906,488.347656,"(38.63682, -78.60906, 488.347656)",0.0,0.0,149.81573499999996,28.28580611999996,0.0,29.0,0.0,flat
,38.63669,-78.60897,486.544556,"(38.63669, -78.60897, 486.544556)",0.01021139,-1.8030999999999722,148.012635,28.29601750999996,53.9161392,29.0,-10.3,down
,38.63668,-78.60897,486.472137,"(38.63668, -78.60897, 486.472137)",0.00069093,-0.07241900000002488,147.94021599999996,28.29670843999996,3.6481103999999998,29.0,-3.4,flat
,38.63664,-78.60897,486.184265,"(38.63664, -78.60897, 486.184265)",0.00276374,-0.287871999999993,147.65234399999997,28.29947217999996,14.5925472,29.0,-5.3,down
,38.63637,-78.60911,485.184204,"(38.63637, -78.60911, 485.184204)",0.02012731,-1.0000609999999597,146.652283,28.31959948999996,106.27219679999999,29.0,-3.0,flat
,38.63635,-78.60911,484.967834,"(38.63635, -78.60911, 484.967834)",0.00138187,-0.21637000000004036,146.43591299999997,28.32098135999996,7.2962736,29.0,-6.7,down
,38.63609,-78.60931,483.725128,"(38.63609, -78.60931, 483.725128)",0.02095779,-1.2427059999999983,145.19320699999997,28.34193914999996,110.65713120000001,29.0,-3.6,flat
,38.63596,-78.60937,482.143799,"(38.63596, -78.60937, 482.143799)",0.00954805,-1.5813289999999824,143.611878,28.35148719999996,50.413704,29.0,-9.7,down
,38.63574,-78.60926,479.698547,"(38.63574, -78.60926, 479.698547)",0.01631878,-2.445251999999982,141.166626,28.367805979999957,86.16315840000001,29.0,-9.0,down
,38.63548,-78.60905,478.573975,"(38.63548, -78.60905, 478.573975)",0.02124085,-1.1245720000000006,140.042054,28.38904682999996,112.151688,29.0,-3.2,flat
,38.63549,-78.60901,477.999329,"(38.63549, -78.60901, 477.999329)",0.00226672,-0.5746460000000297,139.46740799999998,28.39131354999996,11.9682816,29.0,-12.4,down
,38.63543,-78.60873,475.447815,"(38.63543, -78.60873, 475.447815)",0.01567026,-2.5515139999999974,136.91589399999998,28.40698380999996,82.73897279999998,29.0,-9.7,down
,38.63542,-78.60858,472.892303,"(38.63542, -78.60858, 472.892303)",0.00812512,-2.5555119999999647,134.36038200000002,28.41510892999996,42.9006336,29.0,-18.2,bigDown
,38.63541,-78.60857,472.829681,"(38.63541, -78.60857, 472.829681)",0.00087674,-0.06262200000003304,134.29775999999998,28.41598566999996,4.6291872,29.0,-2.6,flat
,38.63539,-78.60849,471.685577,"(38.63539, -78.60849, 471.685577)",0.00453344,-1.1441039999999703,133.153656,28.420519109999958,23.9365632,29.0,-13.8,down
,38.63539,-78.60845,470.961334,"(38.63539, -78.60845, 470.961334)",0.00215885,-0.7242430000000013,132.429413,28.42267795999996,11.398728,29.0,-16.2,bigDown
,38.63536,-78.6084,470.356537,"(38.63536, -78.6084, 470.356537)",0.00340276,-0.6047970000000191,131.824616,28.42608071999996,17.966572799999998,29.0,-9.3,down
,38.63525,-78.6083,469.18338,"(38.63525, -78.6083, 469.18338)",0.00932166,-1.1731570000000033,130.651459,28.43540237999996,49.2183648,29.0,-7.3,down
,38.63539,-78.60806,464.160126,"(38.63539, -78.60806, 464.160126)",0.01616638,-5.0232540000000085,125.62820499999998,28.45156875999996,85.3584864,29.0,-18.6,bigDown
,38.63541,-78.60806,464.087982,"(38.63541, -78.60806, 464.087982)",0.00138187,-0.07214399999998022,125.556061,28.45295062999996,7.2962736,29.0,-2.2,flat
,38.63543,-78.60801,463.151825,"(38.63543, -78.60801, 463.151825)",0.0030318,-0.936157000000037,124.61990399999996,28.45598242999996,16.007904,29.0,-15.9,bigDown
,38.63557,-78.6078,457.504395,"(38.63557, -78.6078, 457.504395)",0.01490057,-5.647429999999986,118.97247399999998,28.470882999999958,78.6750096,29.0,-22.6,bigDown
,38.63569,-78.60771,454.331879,"(38.63569, -78.60771, 454.331879)",0.00960929,-3.1725159999999732,115.799958,28.480492289999958,50.737051199999996,29.0,-19.3,bigDown
,38.63586,-78.60759,452.892395,"(38.63586, -78.60759, 452.892395)",0.01341309,-1.439483999999993,114.36047400000001,28.49390537999996,70.82111520000001,29.0,-6.4,down
,38.63602,-78.6074,451.468048,"(38.63602, -78.6074, 451.468048)",0.01507866,-1.4243470000000116,112.936127,28.50898403999996,79.61532480000001,29.0,-5.6,down
,38.63605,-78.60739,451.873322,"(38.63605, -78.60739, 451.873322)",0.00214191,0.40527399999996305,113.34140099999996,28.511125949999958,11.3092848,29.0,9.1,up
,38.63613,-78.60724,450.908447,"(38.63613, -78.60724, 450.908447)",0.00980265,-0.9648749999999495,112.37652600000001,28.52092859999996,51.757991999999994,29.0,-5.8,down
,38.63628,-78.60696,449.763306,"(38.63628, -78.60696, 449.763306)",0.01832427,-1.1451410000000237,111.23138499999999,28.53925286999996,96.7521456,29.0,-3.8,flat
,38.6363,-78.60692,449.548157,"(38.6363, -78.60692, 449.548157)",0.00256322,-0.2151489999999967,111.01623599999999,28.54181608999996,13.5338016,29.0,-4.2,flat
,38.6363,-78.60689,449.116058,"(38.6363, -78.60689, 449.116058)",0.00161912,-0.4320989999999938,110.584137,28.54343520999996,8.548953599999999,29.0,-12.0,down
,38.63629,-78.60674,446.775696,"(38.63629, -78.60674, 446.775696)",0.00812502,-2.3403620000000274,108.24377499999997,28.55156022999996,42.9001056,29.0,-16.6,bigDown
,38.63631,-78.60654,444.256378,"(38.63631, -78.60654, 444.256378)",0.01088221,-2.5193179999999984,105.72445699999997,28.56244243999996,57.4580688,29.0,-13.6,down
,38.63633,-78.60647,443.607941,"(38.63633, -78.60647, 443.607941)",0.00402274,-0.6484370000000013,105.07601999999997,28.56646517999996,21.240067200000002,29.0,-8.7,down
,38.63635,-78.60639,442.815521,"(38.63635, -78.60639, 442.815521)",0.00453339,-0.7924199999999928,104.28359999999998,28.570998569999958,23.9362992,29.0,-9.6,down
,38.63643,-78.60627,442.527954,"(38.63643, -78.60627, 442.527954)",0.00851455,-0.28756699999996727,103.99603300000001,28.57951311999996,44.956824,29.0,-2.0,flat
,38.63644,-78.60621,441.941925,"(38.63644, -78.60621, 441.941925)",0.00331112,-0.5860289999999964,103.41000400000001,28.582824239999958,17.4827136,29.0,-9.3,down
,38.63649,-78.60604,440.949615,"(38.63649, -78.60604, 440.949615)",0.00980383,-0.9923100000000318,102.41769399999998,28.592628069999957,51.764222399999994,29.0,-5.9,down
,38.63659,-78.60591,441.0,"(38.63659, -78.60591, 441.0)",0.0098471,0.050385000000005675,102.46807899999999,28.60247516999996,51.992687999999994,29.0,0.3,flat
,38.63659,-78.60585,440.136993,"(38.63659, -78.60585, 440.136993)",0.00323822,-0.8630069999999819,101.605072,28.60571338999996,17.0978016,29.0,-13.9,down
,38.63665,-78.60571,438.983093,"(38.63665, -78.60571, 438.983093)",0.00861841,-1.1539000000000215,100.45117199999999,28.61433179999996,45.5052048,29.0,-7.8,down
,38.63665,-78.60569,438.68692,"(38.63665, -78.60569, 438.68692)",0.00107941,-0.29617300000001023,100.15499899999998,28.61541120999996,5.6992848,29.0,-10.8,down
,38.63665,-78.60566,438.194305,"(38.63665, -78.60566, 438.194305)",0.00161911,-0.4926150000000007,99.66238399999997,28.61703031999996,8.5489008,29.0,-13.7,down
,38.63664,-78.60557,436.556763,"(38.63664, -78.60557, 436.556763)",0.00490623,-1.6375419999999963,98.02484199999998,28.62193654999996,25.9048944,29.0,-18.4,bigDown
,38.63676,-78.60525,433.278259,"(38.63676, -78.60525, 433.278259)",0.01915761,-3.278503999999998,94.74633799999998,28.64109415999996,101.1521808,29.0,-10.3,down
,38.63678,-78.60518,432.357666,"(38.63678, -78.60518, 432.357666)",0.00402271,-0.9205929999999967,93.82574499999998,28.64511686999996,21.2399088,29.0,-12.3,down
,38.63675,-78.60506,429.892395,"(38.63675, -78.60506, 429.892395)",0.00680005,-2.465270999999973,91.36047400000001,28.65191691999996,35.904264,29.0,-20.6,bigDown
,38.6368,-78.60485,426.839905,"(38.6368, -78.60485, 426.839905)",0.01184857,-3.0524900000000343,88.30798399999998,28.66376548999996,62.5604496,29.0,-15.2,bigDown
,38.63685,-78.60458,424.123932,"(38.63685, -78.60458, 424.123932)",0.01497587,-2.7159729999999627,85.59201100000001,28.67874135999996,79.0725936,29.0,-10.8,down
,38.6369,-78.60448,423.224121,"(38.6369, -78.60448, 423.224121)",0.00640801,-0.8998109999999997,84.69220000000001,28.685149369999962,33.8342928,29.0,-8.0,down
,38.63694,-78.60441,422.612183,"(38.63694, -78.60441, 422.612183)",0.0046809,-0.6119380000000092,84.080262,28.689830269999963,24.715152,29.0,-7.2,down
,38.63697,-78.60421,420.904175,"(38.63697, -78.60421, 420.904175)",0.01099124,-1.7080080000000066,82.372254,28.70082150999996,58.03374719999999,29.0,-9.1,down
,38.63697,-78.60407,419.895721,"(38.63697, -78.60407, 419.895721)",0.00755581,-1.0084540000000288,81.36379999999997,28.70837731999996,39.8946768,29.0,-7.7,down
,38.63692,-78.60393,418.708038,"(38.63692, -78.60393, 418.708038)",0.00830814,-1.1876829999999927,80.17611699999998,28.71668545999996,43.8669792,29.0,-8.3,down
,38.63694,-78.60377,417.627777,"(38.63694, -78.60377, 417.627777)",0.00874509,-1.0802610000000072,79.09585599999997,28.725430549999963,46.174075200000004,29.0,-7.2,down
,38.63693,-78.60371,417.15979,"(38.63693, -78.60371, 417.15979)",0.0033111,-0.4679869999999937,78.62786899999998,28.728741649999964,17.482608,29.0,-7.4,down
,38.63692,-78.60353,415.828156,"(38.63692, -78.60353, 415.828156)",0.00973916,-1.3316340000000082,77.29623499999997,28.738480809999963,51.4227648,29.0,-8.0,down
,38.63691,-78.60344,415.071381,"(38.63691, -78.60344, 415.071381)",0.00490621,-0.7567750000000046,76.53945999999996,28.743387019999965,25.904788800000002,29.0,-8.5,down
,38.63685,-78.60324,412.7854,"(38.63685, -78.60324, 412.7854)",0.01156275,-2.2859809999999925,74.25347899999997,28.754949769999964,61.051320000000004,29.0,-11.7,down
,38.63686,-78.6032,412.448303,"(38.63686, -78.6032, 412.448303)",0.00226668,-0.33709699999997156,73.916382,28.757216449999966,11.9680704,29.0,-7.3,down
,38.63684,-78.60311,411.031738,"(38.63684, -78.60311, 411.031738)",0.00505006,-1.4165649999999914,72.49981700000001,28.762266509999964,26.6643168,29.0,-15.5,bigDown
,38.63681,-78.60305,409.951477,"(38.63681, -78.60305, 409.951477)",0.00384481,-1.0802610000000072,71.419556,28.766111319999965,20.3005968,29.0,-15.0,bigDown
